,Name,Description,Category,URL,Small_Image,Large_Image,Tags
54,The Sommerdahl Murders,"In het Deense Helsingør lost de recherche diverse moordzaken op. Dan Sommerdahl heeft de leiding over de onderzoeken. Hij werkt nauw samen met zijn vrouw Marianne, die op het technisch laboratorium werkt, en met collega-rechercheur Flemming Top.",Series,https://www.npostart.nl/the-sommerdahl-murders/POW_04625395,https://images.npo.nl/tile/320x180/Sommerdahl_murders_s3_cdn_tile-1655296167.jpg,https://images.npo.nl/tile/320x180/Sommerdahl_murders_s3_cdn_tile-1655296167.jpg,"['Misdaad', 'Drama', '3 seizoenen']"
55,The Victim,"Het is vijftien jaar na de moord op het negenjarige zoontje van Anna Dean. De dader was slechts een paar jaar ouder. Als er online een bericht verschijnt waarin Craig Myers ervan beschuldigd wordt de moordenaar te zijn, wordt hij kort daarna mishandeld. Het is echter de vraag of hij wel echt de kindermoordenaar in kwestie is.",Series,https://www.npostart.nl/the-victim/POW_04192764,https://images.npo.nl/tile/320x180/TheVictim_STV_MM_1112_cdn_tile-1622539010.jpg,https://images.npo.nl/tile/320x180/TheVictim_STV_MM_1112_cdn_tile-1622539010.jpg,['Drama']
56,The Singapore Grip,"Rubberbaron Walter Blackett en zijn gezin leiden een luxeleven in het Singapore van 1941, waar het oorlogsgeweld in Europa ver weg lijkt. De zoon van Walters zakenpartner, Matthew Webb, raakt verwikkeld in een driehoeksverhouding met Walters dochter en een mysterieuze Chinese vrouw.",Series,https://www.npostart.nl/the-singapore-grip/POW_04789752,https://images.npo.nl/tile/320x180/The_Singapore_Grip_Serie_cdn_tile-1623929425.jpg,https://images.npo.nl/tile/320x180/The_Singapore_Grip_Serie_cdn_tile-1623929425.jpg,"['Drama', '1 seizoen']"
57,The Sandhamn Murders,"Zweedse detectiveserie van de makers van The Bridge, gebaseerd op de boeken van Viceca Sten.",Series,https://www.npostart.nl/the-sandhamn-murders/POW_03409994,https://images.npo.nl/tile/320x180/The_Sandhamn_Murders-5_cdn_tile-1679386960.png,https://images.npo.nl/tile/320x180/The_Sandhamn_Murders-5_cdn_tile-1679386960.png,"['Drama', 'Misdaad', '7 seizoenen']"
58,The Salisbury Poisonings,"In maart 2018 worden in het Britse Salisbury een voormalige Russische spion en zijn dochter vergiftigd. Er wordt groot alarm geslagen, en de politie en de volksgezondheidsdienst staan voor de schier onmogelijke taak om de bevolking te beschermen.",Series,https://www.npostart.nl/the-salisbury-poisonings/POW_05217834,https://images.npo.nl/tile/320x180/The_Salisbury_Poisonings_cdn_tile-1645778043.jpg,https://images.npo.nl/tile/320x180/The_Salisbury_Poisonings_cdn_tile-1645778043.jpg,"['Drama', 'Misdaad']"
59,The Queen,"""Our Leaders. Ourselves.""
Een weergave van de veelvuldige contacten die koningin Elizabeth en premier Tony Blair met elkaar hadden, na de dood van Prinses Diana. Hoofdonderwerp was de balans die gevonden moest worden tussen het deel dat een privé-aangelegenheid van de Koninklijke familie was en de roep van het volk tot een openbare rouwceremonie.",Series,https://www.npostart.nl/the-queen/24-12-2022/POW_00132625,https://images.npo.nl/tile/320x180/1829618.jpg,https://images.npo.nl/tile/320x180/1829618.jpg,"['Drama', 'Biografie']"
60,The Promise,"1999. Wanneer in het zuidwesten van Frankrijk een kind spoorloos verdwijnt, gaat inspecteur Pierre Castaing op onderzoek. Twintig jaar later verdwijnt elders in Frankrijk weer een kind. Castaings dochter Sarah werkt ook bij de politie en gaat op onderzoek.",Series,https://www.npostart.nl/the-promise/POW_04993934,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/546000/546814.jpg?cb=1561043978,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/546000/546814.jpg?cb=1561043978,"['Drama', 'Historisch']"
61,The Pier,"Alejandra is een succesvol architecte en gelukkig getrouwd. Als ze er op een dag achterkomt dat haar echtgenoot een dubbelleven heeft geleid, zet dat alles op zijn kop. Ze gaat op zoek naar antwoorden en belandt in een compleet andere wereld die haar niet meer loslaat. Zo ontdekt ze een kant van zichzelf waarvan ze niet wist dat ze die bezat.",Series,https://www.npostart.nl/the-pier/POW_04133383,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/77000/77666.jpg?cb=1308848713,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/77000/77666.jpg?cb=1308848713,['Drama']
62,The Night Manager,"De Britse ex-soldaat Jonathan Pine wordt door Angela Burr, een medewerkster van de Britse inlichtingendienst, gerekruteerd om te infiltreren in de organisatie van wapenhandelaar Richard Roper. Gedreven door zijn plichtsbesef en wraakgevoelens doet Pine er alles aan om Roper ten val te brengen.",Series,https://www.npostart.nl/the-night-manager/POW_03164060,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/402000/402945.jpg?cb=1457961571,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/402000/402945.jpg?cb=1457961571,['Documentaire']
63,The Nest,"Het leven lijkt Dan en Emily toe te lachen: ze zijn dol op elkaar, wonen in een enorme villa in Glasgow en hebben financieel niets te klagen. Maar een onvervulde kinderwens speelt een grote rol in hun leven. Wanneer opeens een tiener in hun leven opduikt, zet dat hun leven op zijn kop.",Series,https://www.npostart.nl/the-nest/POW_04846424,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1127000/1127609.jpg?cb=1612022917,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1127000/1127609.jpg?cb=1612022917,['Drama']
64,The Loudest Voice,"De nietsontziende Roger Ailes gaat aan de slag voor de nieuwe zender Fox News van Rupert Murdoch. Hij wil conservatieve kijkers hun eigen nieuws brengen, dat niet per se over feiten hoeft te gaan.",Series,https://www.npostart.nl/the-loudest-voice/POW_04441764,https://images.npo.nl/tile/320x180/The_Loudest_Voice_cdn_tile-1605167544.jpg,https://images.npo.nl/tile/320x180/The_Loudest_Voice_cdn_tile-1605167544.jpg,['Documentaire']
65,The King's speech,,Series,https://www.npostart.nl/the-kings-speech/13-01-2017/POW_03330441,https://images.npo.nl/tile/320x180/852565.jpg,https://images.npo.nl/tile/320x180/852565.jpg,[]
66,The Pembrokeshire Murders,"Als Steve Wilkins wordt benoemd tot adjunct-korpschef van de politie in een afgelegen district in Wales, wordt zijn aandacht getrokken door een onopgeloste zaak uit de jaren 80. De Coastal Path-moorden genereerden destijds veel publiciteit, maar de dader werd nooit gevonden.",Series,https://www.npostart.nl/the-pembrokeshire-murders/POW_04789747,https://images.npo.nl/tile/320x180/The_Pembrokeshire_Murders_4_cdn_tile-1633253230.jpg,https://images.npo.nl/tile/320x180/The_Pembrokeshire_Murders_4_cdn_tile-1633253230.jpg,"['Drama', 'Misdaad']"
67,The Killing,"Deense detectiveserie over de eigenwijze inspecteur Sarah Lund, die met haar collega's ingewikkelde moordzaken moet zien op te lossen.",Series,https://www.npostart.nl/the-killing/POW_04018437,https://images.npo.nl/tile/320x180/THE_KILLING_cdn_tile-1627986657.jpg,https://images.npo.nl/tile/320x180/THE_KILLING_cdn_tile-1627986657.jpg,"['Misdaad', 'Film noir']"
68,The Investigation,"Jens Møller, hoofdrechercheur bij de Kopenhaagse politie, krijgt een lastige zaak op zijn bord. Een zelfgebouwde duikboot, met aan boord de maker en een Zweedse journaliste, wordt vermist. Wanneer de gezonken duikboot uiteindelijk kan worden geborgen, zorgt dat voor meer vragen dan antwoorden.",Series,https://www.npostart.nl/the-investigation/POW_04882557,https://images.npo.nl/tile/320x180/The_Investigation__Henrik_Ohsten__cdn_tile-1622127269.jpg,https://images.npo.nl/tile/320x180/The_Investigation__Henrik_Ohsten__cdn_tile-1622127269.jpg,['Thriller']
69,The Legacy,"Als de excentrieke kunstenares Veronika Grønnegaard sterft, laat ze haar landgoed na aan slechts één van haar vier kinderen. Wat een vlotte en vredige regeling had moeten worden, mondt uit in een pijnlijk proces waarbij geheimen, spanningen en leugens langzaam maar zeker aan de oppervlakte komen. De levens en het lot van de vier broers en zussen blijven met elkaar vervlochten. De emotionele erfenis, beladen met verwachtingen, verdriet en verraad, blijkt nog lang niet verteerd.",Series,https://www.npostart.nl/the-legacy/POW_00813461,https://images.npo.nl/tile/320x180/The_Legacy_-_serie_3__Lumiere_cdn_tile-1590112444.jpg,https://images.npo.nl/tile/320x180/The_Legacy_-_serie_3__Lumiere_cdn_tile-1590112444.jpg,['Horror']
70,The Hunters,"Zweedse serie over Erik Bäckström, voormalig politierechercheur, die terugkeert naar zijn geboorteplaats en onbedoeld verwikkeld raakt bij politieonderzoek.",Series,https://www.npostart.nl/the-hunters/POW_03953057,https://images.npo.nl/tile/320x180/The_Hunters_seizoen_2_cdn_tile-1667494959.jpg,https://images.npo.nl/header/2560x1440/The_Hunters_seizoen_2_cdn_header-1667494959.jpg,[]
71,The Durrells in Corfu,"Louisa Durrell woont met haar vier tegendraadse kinderen in het Engelse Bournemouth, waar ze het als alleenstaande moeder allesbehalve makkelijk heeft. Op een dag besluit ze het roer radicaal om te gooien en met haar gezin naar Corfu te verhuizen om daar een nieuw leven op te bouwen.",Series,https://www.npostart.nl/the-durrells-in-corfu/POW_04244822,https://images.npo.nl/tile/320x180/DURRELS_S4_cdn_tile-1605698783.png,https://images.npo.nl/tile/320x180/DURRELS_S4_cdn_tile-1605698783.png,"['Drama', '4 seizoenen']"
72,The Lawyer,"De jonge, veelbelovende strafpleiter Frank Nordling en zijn zus Sara waren er als kind getuige van hoe hun ouders door een autobom om het leven kwamen. Frank gaat vol wraakgevoelens op zoek naar gerechtigheid, maar hij raakt verstrikt in een levensgevaarlijk spel waarin het kleinste foutje fataal kan zijn.",Series,https://www.npostart.nl/the-lawyer/POW_03793129,https://images.npo.nl/tile/320x180/gallery_ep5_cdn_tile-1620551320.png,https://images.npo.nl/tile/320x180/gallery_ep5_cdn_tile-1620551320.png,['Drama']
73,The Drowning,"Wanneer de 4-jarige zoon van Jodie Walsh tijdens een picknick aan de oever van een meer spoorloos verdwijnt, gaat de politie van verdrinking uit. Zijn lichaam wordt echter nooit gevonden, en negen jaar later besluit Jodie na een ingrijpende gebeurtenis op onderzoek te gaan.",Series,https://www.npostart.nl/the-drowning/POW_04984483,https://images.npo.nl/tile/320x180/The_Drowning_2__KRO-NCRV__cdn_tile-1625732702.jpg,https://images.npo.nl/tile/320x180/The_Drowning_2__KRO-NCRV__cdn_tile-1625732702.jpg,"['Drama', 'Thriller']"
74,The Disappearance,"In het Franse Lyon leidt de verdwijning van een meisje tot grote paniek bij haar familie. Maar als rechercheurs Molina en Guérin aan hun onderzoek beginnen, stuiten ze op allerlei onverwachte ontwikkelingen. Ook de familieleden van het vermiste meisje blijken duistere geheimen te koesteren.",Series,https://www.npostart.nl/the-disappearance/POW_04453840,https://images.npo.nl/tile/320x180/The_Disappearance_header_cdn_tile-1651316696.jpg,https://images.npo.nl/tile/320x180/The_Disappearance_header_cdn_tile-1651316696.jpg,['Drama']
75,The Dark Heart,"De Zweedse politie heeft niet altijd de middelen en mankracht om een vermissing tot op de bodem uit te zoeken. Dan gaat Tanja van de vrijwilligersorganisatie Missing People aan de slag. Als bosbouwer en grootgrondbezitter Bengt verdwijnt, beginnen ze aan een zaak die het uiterste van ze vraagt.",Series,https://www.npostart.nl/the-dark-heart/POW_05316229,https://images.npo.nl/tile/320x180/Dark_Heart_header_cdn_tile-1675678793.jpg,https://images.npo.nl/header/2560x1440/Dark_Heart_header_cdn_header-1675678793.jpg,[]
76,The Hunting,In de moderne multiculturele Australische samenleving levert het rondsturen van seksueel expliciete filmpjes op mobiele telefoons een heleboel problemen op voor alle betrokkenen.,Series,https://www.npostart.nl/the-hunting/POW_04457012,https://images.npo.nl/tile/320x180/The_Hunting_general_cdn_tile-1640871540.jpg,https://images.npo.nl/header/2560x1440/The_Hunting_general_cdn_header-1640871540.jpg,[]
77,The Collapse,"Essentiële bestaansmiddelen zijn schaars geworden. Acht groepen mensen in verschillende situaties moeten zien te overleven in deze angstaanjagende wereld, waarin blijkt wat de grenzen zijn van de moderne samenleving en wat er gebeurt als die ten onder gaat.",Series,https://www.npostart.nl/the-collapse/POW_05411662,https://images.npo.nl/tile/320x180/The_Collapse_LEFFONDREMENTStationService_cdn_tile-1666687619.jpg,https://images.npo.nl/tile/320x180/The_Collapse_LEFFONDREMENTStationService_cdn_tile-1666687619.jpg,['Documentaire']
78,The Chosen,"Het bekendste verhaal ter wereld wordt op hedendaagse wijze herverteld, vanuit het perspectief en de levens van de mensen om Jezus heen.",Series,https://www.npostart.nl/the-chosen/POW_05536397,https://images.npo.nl/tile/320x180/1839125.jpg,https://images.npo.nl/tile/320x180/1839125.jpg,['Drama']
79,The Beast Must Die,"De kleine Martie van zes wordt doodgereden op het Isle of Wight, en de politie krijgt de dader niet te pakken. Zijn moeder Frances gaat dan zelf maar op onderzoek uit. Inspecteur Nigel Strangeways is na een traumatische ervaring overgeplaatst naar het eiland en probeert haar bij te staan.",Series,https://www.npostart.nl/the-beast-must-die/POW_04970398,https://images.npo.nl/tile/320x180/The_Beast_must_die_2_-_1_cdn_tile-1634032091.jpg,https://images.npo.nl/tile/320x180/The_Beast_must_die_2_-_1_cdn_tile-1634032091.jpg,"['Actie', 'Horror']"
80,The Bay,In de Engelse kustplaats Morecambe Bay is brigadier Lisa Armstrong werkzaam als verbindingsofficier. Daarmee is zij de link tussen families en het politie-onderzoek. Ze wordt ingeschakeld nadat er een tweeling spoorloos is verdwenen en komt vervolgens tot de ontdekking dat haar band met het getroffen gezin het onderzoek en haar carrière weleens in gevaar zou kunnen brengen.,Series,https://www.npostart.nl/the-bay/POW_04335501,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/88000/88116.jpg?cb=1363886059,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/88000/88116.jpg?cb=1363886059,"['Horror', 'Sciencefiction']"
81,The Cry,"Joanna en Alistair zijn jonge ouders die van Schotland naar Australië reizen. Niet alleen om familie te bezoeken, maar ook om de voogdij van Chloe, de dochter die Alistair met zijn ex-vrouw Alexandra kreeg, aan te vechten. Maar wanneer het stel van Melbourne naar Geelong rijdt, verdwijnt hun baby Noah. Vanaf dat moment wordt ze het vuur na aan de schenen gelegd door de politie en worden ze het middelpunt van aandacht van de media. Intussen heeft dit een vernietigende uitwerking op hun huwelijk en hun mentale gemoedstoestand. Vooral wanneer ze een doelwit worden op social media en Joanne besluit om onder een valse naam mee te doen aan de online discussies.",Series,https://www.npostart.nl/the-cry/POW_04037233,https://www.moviemeter.nl/series/images/cover/10000/10761.300.jpg?cb=1568844509,https://www.moviemeter.nl/series/images/cover/10000/10761.300.jpg?cb=1568844509,[]
82,The Accident,"In Glyngolau, een klein stadje in Wales, maken de inwoners zich op voor een feestelijke St. Davids Day, maar dan slaat het noodlot toe. Als er bij een explosie op een bouwterrein dodelijke slachtoffers vallen, zaait dat verdeeldheid in de anders zo hechte gemeenschap.",Series,https://www.npostart.nl/the-accident/POW_04472786,https://www.moviemeter.nl/series/images/cover/16000/16701.300.jpg?cb=1577747243,https://www.moviemeter.nl/series/images/cover/16000/16701.300.jpg?cb=1577747243,['Drama']
83,Tessa,"De middelbare school is de moeilijkste tijd van je leven. Vooral als je veertig bent! De stoere, politiek incorrecte docent Tessa rookt op de meisjes-wc, doet het met de rector en zegt iedereen precies waar het op staat. De leerlingen lopen met haar weg, maar met de andere docenten ligt ze regelmatig overhoop. Dat krijg je als je een lerares bent met een gloeiende hekel aan autoriteit. En als alleenstaande moeder heeft Tessa ook nog eens haar handen vol aan haar drie opgroeiende kinderen.",Series,https://www.npostart.nl/tessa/BV_101388658,https://www.moviemeter.nl/series/images/photo/0/502.300.jpg,https://www.moviemeter.nl/series/images/photo/0/502.300.jpg,"['Komedie', 'Drama', '1 seizoen']"
84,Ten minste houdbaar tot,"Nu de kinderen van Anna en Paul bijna uitvliegen, zijn ze klaar voor de zeven vette jaren. Het is eindelijk Anna's beurt! Maar als haar lichaam plotseling tekenen van de overgang vertoont, ziet de toekomst er minder rooskleurig uit. Paul en Anna blijken andere doelen te hebben. Worden ze samen oud?",Series,https://www.npostart.nl/ten-minste-houdbaar-tot/AT_300001014,https://images.npo.nl/tile/320x180/Ten_minste_houdbaar_tot_cdn_tile-1653985747.png,https://images.npo.nl/tile/320x180/Ten_minste_houdbaar_tot_cdn_tile-1653985747.png,"['Komedie', 'Drama', '1 seizoen']"
85,The Bridge,In de juridische schemerzone tussen Denemarken en Zweden werkt de Zweedse rechercheur Saga Norén samen met Deense collega's om seriemoordenaars te stoppen.,Series,https://www.npostart.nl/the-bridge/POW_00874902,https://images.npo.nl/tile/320x180/_BB66786_BronBroenIII_Photo_Baldur_Bragason_cdn_tile-1625560149.jpg,https://images.npo.nl/tile/320x180/_BB66786_BronBroenIII_Photo_Baldur_Bragason_cdn_tile-1625560149.jpg,['Documentaire']
86,Tell Me Who I Am,"Aan de vooravond van de Spaanse Burgeroorlog valt een jonge Madrileense vrouw uit een gegoed milieu in handen van een spionagenetwerk. Ze wordt meegesleept door gebeurtenissen die zijzelf maar nauwelijks kan overzien, en die haar de halve wereld rond zullen voeren.",Series,https://www.npostart.nl/tell-me-who-i-am/POW_04981955,https://images.npo.nl/tile/320x180/Tell_Me_Who_I_Am_Poster_cdn_tile-1619012331.jpg,https://images.npo.nl/tile/320x180/Tell_Me_Who_I_Am_Poster_cdn_tile-1619012331.jpg,['Documentaire']
87,Swanenburg,"Wanneer pater familias Jack Praal wordt geconfronteerd met zijn grootste angst en zijn jongste zoon Dirk in verband wordt gebracht met de dood van een vrouw, zet de familie Praal alles opzij om de boel te redden. Maar niet iedereen lijkt het spel volgens dezelfde regels te spelen.",Series,https://www.npostart.nl/swanenburg/KN_1726622,https://images.npo.nl/tile/320x180/Swanenburg_serieafbeelding_cdn_tile-1626957933.jpg,https://images.npo.nl/tile/320x180/Swanenburg_serieafbeelding_cdn_tile-1626957933.jpg,"['Drama', '2 seizoenen']"
88,Taart,"Als banketbakker Umut en zoon Kadir verhuizen naar een dorp waar niemand zit te wachten op Umuts gebakjes, weet Kadir wat hem te doen staat.",Series,https://www.npostart.nl/taart/VPWON_1260824,https://images.npo.nl/tile/320x180/612441.jpg,https://images.npo.nl/tile/320x180/612441.jpg,['1 seizoen']
89,Stonehouse,"John Stonehouse is een voorname Britse politicus met een keurig gezin. Wanneer hij begin jaren 70 naar Tsjechoslowakije gaat, begaat hij een misstap, waarna hij beschuldigd wordt van fraude en spionage. Hij bedenkt een bizar ontsnappingsplan met alle gevolgen van dien.",Series,https://www.npostart.nl/stonehouse/POW_05422974,https://images.npo.nl/tile/320x180/Stonehouse_Keyart_Landscape_cdn_tile-1676364671.jpg,https://images.npo.nl/tile/320x180/Stonehouse_Keyart_Landscape_cdn_tile-1676364671.jpg,"['Drama', '1 seizoen']"
90,Superheldenschool,Gewone kinderen leren bijzondere skills op school en worden superhelden.,Series,https://www.npostart.nl/superheldenschool/POW_05316766,https://images.npo.nl/tile/320x180/superheldenschool_cdn_tile-1662468559.jpeg,https://images.npo.nl/header/2560x1440/superheldenschool_cdn_header-1662468559.jpeg,[]
91,Stanley H.,"Dramaserie over een van de beruchtste criminelen ooit: Stanley Hillis. Stanley H. ontwikkelt zich van een jonge charmante bankrover/inbreker tot een gehaaide, puissant rijke en ongrijpbare drugshandelaar.",Series,https://www.npostart.nl/stanley-h/KN_1710367,https://images.npo.nl/tile/320x180/Stanley_H._1_cdn_tile-1629212584.jpg,https://images.npo.nl/header/2560x1440/Stanley_H._1_cdn_header-1629212584.jpg,[]
92,Springvloed,"Springvloed, originele titel Springfloden, is een Zweedse dramaserie gebaseerd op de gelijknamige detectiveroman van Cilla en Rolf Börjlind.",Series,https://www.npostart.nl/springvloed/POW_03410009,https://images.npo.nl/tile/320x180/springvloed_uitz_1_afl_2_cdn_tile-1636022424.jpg,https://images.npo.nl/tile/320x180/springvloed_uitz_1_afl_2_cdn_tile-1636022424.jpg,"['Drama', '2 seizoenen']"
93,Sterke verhalen uit Zoutvloed,"In Zoutvloed is niets wat het lijkt. Op de kade in het afgelegen dorp in het noorden van het land, hangt een groep kinderen rond. Ze zijn tussen de tien en twaalf jaar. In elke aflevering leren we een van de kinderen beter kennen en zien we wat hij of zij probeert te doorgronden of op te lossen.",Series,https://www.npostart.nl/sterke-verhalen-uit-zoutvloed/VPWON_1282288,https://images.npo.nl/tile/320x180/sterkeverhalenuitzoutvloed_cdn_tile-1664889687.jpg,https://images.npo.nl/tile/320x180/sterkeverhalenuitzoutvloed_cdn_tile-1664889687.jpg,['Komedie']
94,Sort Of,Sabi Mehboob is een genderfluïde millennial wiens bestaan aan het wankelen wordt gebracht wanneer zowel Sabi's relatie als baan op losse schroeven komt te staan. Het is de start van wat uiteindelijk een tumultueuze weg naar zelfontdekking en -acceptatie zal blijken.,Series,https://www.npostart.nl/sort-of/POW_05185594,https://images.npo.nl/tile/320x180/Sort_of_2_cdn_tile-1652089502.jpg,https://images.npo.nl/tile/320x180/Sort_of_2_cdn_tile-1652089502.jpg,"['Drama', 'Komedie', '2 seizoenen']"
95,Snuf de hond,De serie 'Snuf de Hond' is gebaseerd op boeken van schrijver Piet Prins: 'Snuf de hond in oorlogstijd' en 'Snuf de hond en de jacht op Vliegende Volckert'. Een serie voor het hele gezin: nostalgisch voor ouders en spannend voor kinderen.,Series,https://www.npostart.nl/snuf-de-hond/VPWON_1272852,https://images.npo.nl/tile/320x180/snuf_de_hond_cdn_tile-1587117063.jpeg,https://images.npo.nl/tile/320x180/snuf_de_hond_cdn_tile-1587117063.jpeg,"['Familie', 'Avontuur']"
96,Smeris,"Een onmogelijk rechercheursduo werkt samen om de straten van Nederland veilig te maken, terwijl ze de controle over hun eigen leven steeds meer verliezen.",Series,https://www.npostart.nl/smeris/BNN_101379639,https://images.npo.nl/tile/320x180/smeris18-09stills-3_cdn_tile-1678968021.jpg,https://images.npo.nl/tile/320x180/smeris18-09stills-3_cdn_tile-1678968021.jpg,"['Misdaad', 'Drama', '5 seizoenen']"
97,Sluipschutters,"Sketchprogramma. Van markt tot manege, van speedboot tot catwalk, van sauna tot sekspaleis. De Sluipschutters verplaatsen zich in moordend tempo. 325 scenes. 224 locaties. Sluipschutters, ze zitten overal.",Series,https://www.npostart.nl/sluipschutters/BNN_101378789,https://images.npo.nl/tile/320x180/Unknown-6_cdn_tile-1642431935.jpeg,https://images.npo.nl/tile/320x180/Unknown-6_cdn_tile-1642431935.jpeg,"['Komedie', '5 seizoenen']"
98,Stop!,"Klara woont samen met haar ouders, zus en broer. Ze is de jongste thuis en dat is niet altijd even makkelijk. Soms wordt het Klara allemaal een beetje te veel. Op dat moment roept ze: STOP! Op dat moment staat de tijd even stil en zet ze de wereld naar haar hand. Op het moment dat alles weer naar haar zin is, ontdooit iedereen en doen ze wat zij wil. Ze maakt er handig gebruik/misbruik van.",Series,https://www.npostart.nl/stop/POW_04603500,https://images.npo.nl/tile/320x180/Stop_cdn_tile-1626437457.png,https://images.npo.nl/tile/320x180/Stop_cdn_tile-1626437457.png,"['Komedie', 'Misdaad']"
99,Sissi-trilogie,Geromantiseerde filmtrilogie over het leven van keizerin Elisabeth (Sissi) van Oostenrijk-Hongarije.,Series,https://www.npostart.nl/sissi-trilogie/POMS_S_KN_16731227,https://images.npo.nl/tile/320x180/Sissi_Trilogie_cdn_tile-1639664673.jpeg,https://images.npo.nl/header/2560x1440/Sissi_Trilogie_cdn_header-1639664673.jpeg,[]
100,Sisi,"De 19e eeuw. Wanneer Elisabeth van Oostenrijk, ook wel Sisi genoemd, keizer Franz Joseph leert kennen, is dat het begin van een roerige liefdesgeschiedenis. De eigenzinnige Sisi en de jonge Franz Joseph voelen zich onweerstaanbaar tot elkaar aangetrokken, maar hun weg gaat niet over rozen.",Series,https://www.npostart.nl/sisi/POW_05170812,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/62000/62366.jpg?cb=1428764691,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/62000/62366.jpg?cb=1428764691,"['Drama', 'Romantiek']"
101,Silverpoint,"Spannende science fiction drama serie over 4 kinderen die tijdens een zomerkamp op een voorwerp stuiten dat begraven ligt in het bos. Het onbekende object blijkt magische krachten te bevatten en brengt ze naar een geheel andere wereld, hoewel die bedrieglijk veel lijkt op de wereld die ze kennen...",Series,https://www.npostart.nl/silverpoint/POW_05357615,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/Seriebeeld_cdn_header-1665140612.jpg,[]
102,Silent Witness,"Nikki Alexander is forensisch patholoog in Londen. De rechtlijnige en soms gevaarlijke koers die ze vaart, brengt haar regelmatig in de problemen, zowel professioneel als privé..",Series,https://www.npostart.nl/silent-witness/POW_00823085,https://www.moviemeter.nl/series/images/photo/0/284.300.jpg,https://www.moviemeter.nl/series/images/photo/0/284.300.jpg,"['Drama', 'Misdaad', '26 seizoenen']"
103,Sihame,"Een jonge vrouw is uit op wraak, nadat een seksvideo van haar online is geplaatst. Met grof geweld zet ze de jacht in op de jongens die dit haar hebben aan gedaan.",Series,https://www.npostart.nl/sihame/KN_1726894,https://www.moviemeter.nl/series/images/photo/8000/8512.300.jpg?cb=1662134167,https://www.moviemeter.nl/series/images/photo/8000/8512.300.jpg?cb=1662134167,"['Drama', 'Misdaad', '1 seizoen']"
104,Showtrial,"Na de verdwijning van een jonge studente leidt het onderzoek al snel naar Talitha Campbell, de verwende dochter van een steenrijke vastgoedmagnaat. Ze lijkt de ernst van de situatie niet in te zien, maar het wordt voor advocate Cleo Roberts nog een hele klus om de waarheid boven tafel te krijgen.",Series,https://www.npostart.nl/showtrial/POW_04931350,https://images.npo.nl/tile/320x180/Showtrial_cdn_tile-1644935114.jpg,https://images.npo.nl/tile/320x180/Showtrial_cdn_tile-1644935114.jpg,"['Drama', 'Misdaad']"
105,SpangaS,"In SpangaS volg je JJ, Maxima, Daan, Noah, Sami, Lesley, Olivier, Gioia, Noor en Ryan tijdens hun avonturen op SpangaS: de campus.",Series,https://www.npostart.nl/spangas/KN_1676932,https://images.npo.nl/tile/320x180/kroncrv_spangas_extra_080921-031-edit_drukwerk_cdn_tile-1634022751.jpg,https://images.npo.nl/tile/320x180/kroncrv_spangas_extra_080921-031-edit_drukwerk_cdn_tile-1634022751.jpg,"['Drama', '15 seizoenen']"
106,Shetland,"Inspecteur Jimmy Perez is na een lange tijd teruggekeerd naar zijn geboortegrond, de ruige en afgelegen Shetlandeilanden.",Series,https://www.npostart.nl/shetland/POW_00823200,https://images.npo.nl/tile/320x180/Shetland_s6_cdn_tile-1643814556.jpg,https://images.npo.nl/tile/320x180/Shetland_s6_cdn_tile-1643814556.jpg,"['Misdaad', 'Drama', '7 seizoenen']"
107,Shadowplay,Max McLaughlin is een Amerikaanse politieman die in de zomer van 1946 in Berlijn aankomt om in de chaotische periode na de oorlog te helpen de politie te organiseren. Tegelijkertijd gaat hij op een geheime missie om zijn vermiste broer te zoeken die ondergedoken ex-nazi's vermoordt.,Series,https://www.npostart.nl/shadowplay/AT_2107957,https://images.npo.nl/tile/320x180/Shadowplay__AVROTROS__cdn_tile-1618735656.jpg,https://images.npo.nl/tile/320x180/Shadowplay__AVROTROS__cdn_tile-1618735656.jpg,"['Drama', '1 seizoen']"
108,Sams Kerst,De vrolijke Sam (8) verhuist samen met zijn ouders van de stad naar het kleine dorpje Gloed. Omdat Sams ouders druk zijn met de verhuizing en de komst van de nieuwe baby gaat Sam zelf op ontdekkingstocht in zijn nieuwe woonplaats. Al snel merkt hij dat het er in Gloed wel anders aan toegaat dan in de grote stad.,Series,https://www.npostart.nl/sams-kerst/VPWON_1268857,https://images.npo.nl/tile/320x180/686904.jpg,https://images.npo.nl/tile/320x180/686904.jpg,"['Horror', 'Thriller']"
